date,open,high,low,close,volume
4/5/17,139.31,140.51,138.91,139.12,28695152
4/4/17,138.37,139.96,138.29,139.84,20592696
4/3/17,138.82,139.21,138.18,138.81,20690384
3/31/17,138.83,139.36,138.14,138.77,20354896
3/30/17,139.28,139.58,138.61,139.03,21954994
3/29/17,138.79,139.57,138.31,139.21,30219158
3/28/17,136.11,139.13,135.83,138.9,34551560
3/27/17,134.64,136.41,133.9,136.08,24406324
3/24/17,136.68,136.91,135.57,135.85,23185202
3/23/17,136.45,136.76,135.82,136.12,21063684
3/22/17,135.08,136.78,135,136.6,26771964
3/21/17,137.27,137.94,134.97,135.08,40923692
3/20/17,135.62,136.68,135.45,136.64,22301584
3/17/17,136.2,136.2,135.13,135.22,45432284
3/16/17,135.93,136.22,135.48,135.9,19910092
3/15/17,134.66,135.96,134.29,135.68,26597636
3/14/17,134.56,134.89,134.11,134.26,15848843
3/13/17,134.12,134.68,134.09,134.46,18035984
3/10/17,134.51,134.61,133.92,134.4,20304324
3/9/17,134.01,134.06,132.38,133.96,22937096
3/8/17,134.22,135.04,134.09,134.27,19366828
3/7/17,134.32,135.21,134.06,134.77,18061432
3/6/17,134.62,135.01,133.88,134.59,22516924
3/3/17,134.05,135.07,133.87,135.02,22331692
3/2/17,135.23,135.5,134.03,134.23,27135152
3/1/17,133.19,135.38,132.91,135.03,37698520
2/28/17,132.41,132.75,132.04,132.32,24310836
2/27/17,132.47,132.75,131.64,132.27,20971678
2/24/17,131.28,132.01,130.67,132.01,22544400
2/23/17,132.7,132.8,131.66,131.88,21521152
2/22/17,131.78,132.45,131.47,132.44,21571616
2/21/17,131.59,132.09,131.35,132.04,25371248
2/17/17,130.5,131.2,130.5,131.1,22980878
2/16/17,131.05,131.27,130.25,130.74,23380860
2/15/17,130.9,131.63,130.04,130.89,36879128
2/14/17,128.92,130.49,128.71,130.42,34397744
2/13/17,128.55,129.26,128.23,128.75,23847622
2/10/17,127.95,128.41,127.55,127.62,20772940
2/9/17,127.17,127.93,126.65,127.91,29349440
2/8/17,126.33,127.17,126.2,126.99,23918420
2/7/17,125.55,127.04,125.46,126.5,39701544
2/6/17,124.19,125.51,123.97,125.31,27912976
2/3/17,123.4,124.25,123.26,124.15,25481398
2/2/17,123.08,124.44,122.9,123.62,35050308
2/1/17,122.17,125.5,122.15,123.83,116436152
1/31/17,116.52,116.75,116.01,116.71,51156600
1/30/17,116.31,116.98,116.05,116.98,31584924
1/27/17,117.47,117.67,116.95,117.29,21380264
1/26/17,117.02,117.76,116.95,117.28,27384420
1/25/17,115.82,117.43,115.68,117.22,33881904
1/24/17,114.98,115.51,114.93,115.38,24133612
1/23/17,115.41,116.19,115.19,115.49,22926652
1/20/17,115.85,115.85,115.16,115.41,33893568
1/19/17,114.84,115.5,114.81,115.2,26614714
1/18/17,115.41,115.89,115.13,115.4,24655486
1/17/17,113.82,115.64,113.7,115.41,35808732
1/13/17,114.56,115.05,114.27,114.49,27149824
1/12/17,114.35,114.74,113.69,114.69,28162820
1/11/17,114.2,115.35,114.07,115.17,28685164
1/10/17,114.23,114.82,113.78,114.56,25434348
1/9/17,113.44,114.86,113.43,114.44,34895944
1/6/17,112.32,113.64,112.02,113.4,33013952
1/5/17,111.49,112.4,111.38,112.15,23075720
1/4/17,111.42,112.06,111.32,111.58,21957504
1/3/17,111.37,111.88,110.37,111.71,29925864
12/30/16,112.19,112.72,111.02,111.39,31801988
12/29/16,112,112.63,111.95,112.27,15637296
12/28/16,113.03,113.5,111.76,112.3,21736840
12/27/16,112.07,113.3,112.04,112.78,19024104
12/23/16,111.17,112.07,111.17,112.07,14815859
12/22/16,111.9,112.06,111.22,111.84,27122696
12/21/16,112.33,112.91,112.32,112.59,24728480
12/20/16,112.28,113.01,112.22,112.48,22276548
12/19/16,111.37,112.89,111.32,112.18,28883580
12/16/16,112.02,112.05,111.22,111.54,46113972
12/15/16,110.97,112.27,110.83,111.39,48373768
12/14/16,110.64,111.76,110.58,110.79,35384504
12/13/16,109.49,111.49,109.4,110.79,45472112
12/12/16,108.96,110.6,108.19,108.97,27422684
12/9/16,108.02,110.32,108.02,109.59,35770036
12/8/16,106.62,108.13,106.37,107.83,28144208
12/7/16,105.08,106.94,104.99,106.79,31191084
12/6/16,105.31,106.14,105.02,105.75,27236658
12/5/16,105.79,105.82,104.11,104.94,35688848
12/2/16,105,105.88,104.69,105.7,27582412
12/1/16,106.15,106.7,104.86,105.3,38560964
11/30/16,107.33,107.91,106.05,106.3,37599608
11/29/16,106.55,107.75,105.86,107.2,29662688
11/28/16,107.17,108.17,107.13,107.31,28274868
11/25/16,106.88,107.59,106.71,107.52,11928995
11/23/16,107.1,107.25,106.11,106.98,28516516
11/22/16,107.67,108.12,107.14,107.53,26997590
11/21/16,105.91,107.71,105.8,107.46,30427756
11/18/16,105.53,106.31,105.47,105.85,29558888
11/17/16,105.61,106.13,104.67,105.75,28730298
11/16/16,102.62,106.02,102.52,105.79,61179276
11/15/16,102.5,103.56,102.1,103.02,33546936
11/14/16,103.59,103.69,100.1,101.67,53209592
11/11/16,103.03,104.71,102.48,104.28,35501024
11/10/16,106.84,106.84,101.78,103.67,59405484
11/9/16,105.68,107.06,103.92,106.64,61528464
11/8/16,106.09,107.45,105.51,106.81,25218216
11/7/16,105.87,106.29,105.28,106.19,33854172
11/4/16,104.38,106.04,103.98,104.68,32062684
11/3/16,106.74,107.2,105.36,105.63,28003096
11/2/16,106.59,107.5,106.43,106.78,29609056
11/1/16,108.57,108.86,105.76,106.68,45801724
10/31/16,108.75,109.3,108.32,108.64,27610528
10/28/16,108.96,110.24,108.56,108.81,39568676
10/27/16,110.41,110.86,109.18,109.54,36120292
10/26/16,109.38,110.71,108.42,110.6,69115920
10/25/16,112.86,113.25,112.25,113.15,50298896
10/24/16,112.05,112.66,111.95,112.57,24599924
10/21/16,111.77,111.87,111.26,111.57,24238316
10/20/16,111.82,112.32,111.31,112.01,25213524
10/19/16,112.19,112.68,108.89,112.07,20937862
10/18/16,113.08,113.11,112.38,112.4,25660484
10/17/16,112.27,112.76,111.74,112.48,24690036
10/14/16,112.79,113.07,112.08,112.56,37259588
10/13/16,111.75,112.37,110.73,111.93,36779076
10/12/16,112.29,112.89,111.71,112.28,39281408
10/11/16,112.62,113.57,111.19,111.28,66928372
10/10/16,110.06,111.71,109.77,111.04,37869672
10/7/16,109.38,109.62,108.61,109.14,25456656
10/6/16,108.79,109.41,108.25,108.98,30076840
10/5/16,108.51,108.76,107.83,108.17,22420312
10/4/16,108.18,109.38,107.77,108.13,31077536
10/3/16,107.85,108.17,107.44,107.67,22680194
9/30/16,107.61,108.48,106.98,108.17,38019276
9/29/16,108.28,108.89,106.98,107.34,37504976
9/28/16,108.79,109.69,108.54,109.03,30977468
9/27/16,108.13,108.3,107.49,108.21,25716848
9/26/16,106.82,108.5,106.74,108.01,31216120
9/23/16,109.48,109.84,106.74,107.85,54847296
9/22/16,109.42,109.98,109.08,109.68,32474972
9/21/16,108.94,109.07,107.59,108.65,37626408
9/20/16,108.17,109.2,107.66,108.67,36070364
9/19/16,110.22,111.17,108.36,108.68,49143108
9/16/16,110.15,111.12,109.12,109.96,83488664
9/15/16,108.95,110.74,108.59,110.58,94698528
9/14/16,104.04,108.15,103.91,106.95,117405256
9/13/16,102.87,104.1,102.61,103.29,64979440
9/12/16,98.22,101.16,98.11,100.89,47334820
9/9/16,100.13,101.16,98.68,98.68,48656032
9/8/16,102.62,102.64,100.7,100.97,55391656
9/7/16,103.18,104.07,102.45,103.69,44274348
9/6/16,103.25,103.63,102.87,103.05,28092306
9/2/16,103.05,103.34,102.21,103.08,28010850
9/1/16,101.56,102.19,101.06,102.13,27905376
8/31/16,101.1,101.97,101.08,101.52,30999748
8/30/16,101.24,101.91,100.95,101.43,25984950
8/29/16,102.02,102.8,101.7,102.21,26096096
8/26/16,102.78,103.29,101.72,102.33,29018148
8/25/16,102.76,103.23,102.08,102.93,26217274
8/24/16,103.88,104.06,103.03,103.37,24742484
8/23/16,103.91,104.6,103.85,104.15,22216080
8/22/16,104.16,104.39,103.2,103.83,26984348
8/19/16,104.08,104.96,103.69,104.64,26511804
8/18/16,104.52,104.87,104.32,104.37,22975894
8/17/16,104.39,104.65,103.67,104.51,26499162
8/16/16,104.9,105.47,104.5,104.66,35318088
8/15/16,103.47,104.81,103.42,104.76,27034488
8/12/16,103.13,103.76,103.13,103.51,19501748
8/11/16,103.84,104.23,103.2,103.27,28723656
8/10/16,104.02,104.2,103.11,103.34,25090936
8/9/16,103.56,104.24,103.35,104.12,27501638
8/8/16,102.88,103.69,102.54,103.69,29301292
8/5/16,101.69,103.01,101.6,102.84,42381776
8/4/16,101.03,101.43,100.74,101.3,28644384
8/3/16,99.75,100.73,99.71,100.68,31735332
8/2/16,100.93,100.95,98.98,99.43,35532644
8/1/16,99.37,101.02,99.37,100.93,40104776
7/29/16,99.16,99.5,98.67,99.18,29141088
7/28/16,97.86,99.41,97.85,99.3,41893112
7/27/16,99.23,99.31,97.79,97.98,97031048
7/26/16,92.14,93.24,91.76,92,59093828
7/25/16,93.5,94.07,92.24,92.64,42432236
7/22/16,94.47,94.5,93.56,93.9,29750504
7/21/16,95.01,96.12,94.34,94.63,34361560
7/20/16,95.17,95.61,94.92,95.13,27609392
7/19/16,94.75,95.17,94.54,95.05,24986682
7/18/16,93.93,95.29,93.84,95.01,38345820
7/15/16,94.14,94.5,93.74,94.01,31666350
7/14/16,92.69,94.21,92.62,94.02,40894016
7/13/16,92.71,92.95,92.16,92.19,27206118
7/12/16,92.48,92.98,92.43,92.71,25393884
7/11/16,92.08,92.93,92.06,92.3,25002464
7/8/16,91.83,92.21,91.41,92.01,30379304
7/7/16,91.08,91.84,91,91.31,26415312
7/6/16,90.03,91.04,89.81,90.92,32519660
7/5/16,90.78,90.79,89.9,90.4,29111164
7/1/16,90.88,91.81,90.73,91.26,27277072
6/30/16,89.88,91.14,89.75,90.98,37654944
6/29/16,89.43,89.98,89.11,89.84,38384844
6/28/16,88.41,89.14,87.69,89.07,42497372
6/27/16,88.51,88.56,87.08,87.59,48988124
6/24/16,88.42,90.08,88.18,88.89,79133184
6/23/16,91.31,91.64,90.65,91.46,33876280
6/22/16,91.6,92.21,90.74,90.94,30701902
6/21/16,90.35,91.7,90.1,91.28,37350228
6/20/16,91.36,91.91,90.44,90.51,36158200
6/17/16,91.95,91.98,90.7,90.73,64104208
6/16/16,91.79,93.03,91.43,92.84,32916556
6/15/16,93.1,93.66,92.34,92.45,30939482
6/14/16,92.62,93.72,92.08,92.75,33552394
6/13/16,93.92,94.33,92.41,92.64,39949920
6/10/16,93.77,94.55,93.72,94.06,33322268
6/9/16,93.74,95.16,93.7,94.84,27951292
6/8/16,94.24,94.75,93.91,94.16,21906108
6/7/16,94.46,95.05,94.18,94.25,23546658
6/6/16,93.26,96.97,92.84,93.87,24474528
6/3/16,93.07,93.52,92.74,93.19,29951424
6/2/16,92.89,93.11,91.96,93,42231200
6/1/16,94.24,94.73,93.58,93.7,30653740
5/31/16,94.79,95.55,94.05,95.04,44454176
5/27/16,94.64,95.62,94.45,95.5,38185448
5/26/16,94.87,95.87,93.88,95.56,59189800
5/25/16,93.9,94.92,93.37,94.81,40603080
5/24/16,92.52,93.35,92.16,93.17,36923432
5/23/16,91.24,92.5,91.05,91.77,39947976
5/20/16,90.07,90.82,89.95,90.62,33651188
5/19/16,90.07,90.07,89.05,89.65,31986942
5/18/16,89.61,90.61,89.36,89.99,44196932
5/17/16,89.98,90.13,88.52,88.97,49297832
5/16/16,87.93,89.83,87.22,89.35,64368508
5/13/16,85.65,87.24,85.65,86.15,46645568
5/12/16,88.24,88.3,85.15,85.98,80187440
5/11/16,88.97,89.05,87.99,88.04,30176516
5/10/16,88.82,89.05,87.66,88.91,35396344
5/9/16,88.51,89.24,88.12,88.31,34607860
5/6/16,88.86,88.94,87.41,88.24,45917528
5/5/16,89.46,89.53,88.2,88.74,37711832
5/4/16,90.05,90.72,88.75,89.1,43369852
5/3/16,89.11,90.56,88.62,90.04,60078868
5/2/16,88.89,88.99,87.41,88.58,50912184
4/29/16,88.91,89.6,87.51,88.67,72447672
4/28/16,92.33,92.59,89.16,89.7,86942408
4/27/16,90.81,93.37,90.51,92.53,121151024
4/26/16,98.29,99.61,98.29,98.71,59217176
4/25/16,99.32,99.94,98.86,99.4,29633432
4/22/16,99.33,100.72,98.96,99.97,35607920
4/21/16,101.15,101.15,99.82,100.24,33355572
4/20/16,100.88,102.25,100.33,101.34,32360278
4/19/16,102.05,102.16,100.49,101.13,34235492
4/18/16,103,103.06,101.16,101.67,64297072
4/15/16,106.05,106.23,103.8,103.91,49621272
4/14/16,105.59,106.31,105.31,106.04,26929612
4/13/16,104.81,106.27,104.81,105.98,35157784
4/12/16,103.43,104.53,102.79,104.47,28788498
4/11/16,103.08,104.63,102.95,103.13,31087992
4/8/16,103.02,103.84,102.32,102.79,24929304
4/7/16,104.01,104.45,102.28,102.67,33619168
4/6/16,104.27,104.98,103.3,104.96,27912920
4/5/16,103.59,104.74,103.51,103.87,28097470
4/4/16,104.45,106.13,104.31,105.11,39490900
4/1/16,102.9,104.05,102.35,104.04,27352498
3/31/16,103.79,103.96,102.99,103.1,27367826
3/30/16,102.78,104.45,102.73,103.64,48207000
3/29/16,99.22,101.96,99.21,101.86,32972420
3/28/16,100.27,100.45,99.38,99.5,20520620
3/24/16,99.77,100.51,99.22,99.96,27626304
3/23/16,100.72,101.28,100.18,100.39,27172304
3/22/16,99.56,101.49,99.52,100.95,34298388
3/21/16,100.2,101.83,99.46,100.19,37531456
3/18/16,100.59,100.74,99.5,100.19,46731248
3/17/16,99.82,100.71,99.29,100.08,36387656
3/16/16,98.96,100.56,98.94,100.24,40492320
3/15/16,98.34,99.49,98.24,98.93,42357380
3/14/16,96.4,97.35,96.28,96.98,26509016
3/11/16,96.71,96.75,96.01,96.73,28974462
3/10/16,95.93,96.71,94.74,95.7,35428688
3/9/16,95.83,96.09,94.85,95.65,28756104
3/8/16,95.33,96.26,94.97,95.57,33365472
3/7/16,96.86,97.27,95.5,96.36,37968200
3/4/16,96.84,98.14,95.89,97.44,48686888
3/3/16,95.14,96.21,95.02,96.01,39067552
3/2/16,95.08,95.44,94.25,95.3,35065016
3/1/16,92.37,95.32,92.15,95.1,53287636
2/29/16,91.62,92.92,91.43,91.46,37228688
2/26/16,91.95,92.72,91.36,91.67,30647808
2/25/16,90.86,91.53,90.1,91.53,29158852
2/24/16,88.9,91.17,88.28,90.91,38327560
2/23/16,91.19,91.28,89.44,89.57,33767976
2/22/16,91.1,91.66,90.74,91.64,36239712
2/19/16,90.81,91.53,90.62,90.85,37395608
2/18/16,93.5,93.54,90.9,91.06,41250812
2/17/16,91.44,92.9,90.95,92.82,47426928
2/16/16,89.88,91.61,89.5,91.42,51861304
2/12/16,89.1,89.39,87.98,88.91,42657240
2/11/16,88.72,89.6,87.58,88.63,52936200
2/10/16,90.74,91.14,89.01,89.17,44763304
2/9/16,89.19,90.75,88.85,89.86,46864476
2/8/16,88.1,90.53,88.01,89.87,57108400
2/5/16,91.3,91.68,88.63,88.94,49070600
2/4/16,90.68,92.07,90.04,91.38,49127248
2/3/16,89.38,91.11,88.51,90.65,48854568
2/2/16,89.78,90.36,88.7,88.89,39706264
2/1/16,90.76,90.99,89.76,90.73,43518104
1/29/16,89.18,91.58,88.77,91.58,68467064
1/28/16,88.24,88.93,86.92,88.52,59179956
1/27/16,90.36,90.91,87.82,87.89,141756080
1/26/16,94.02,94.91,92.27,94.07,79797904
1/25/16,95.51,95.52,93.34,93.56,55051408
1/22/16,92.79,95.46,92.55,95.42,69938056
1/21/16,91.32,92.09,89.32,90.6,55441416
1/20/16,89.47,92.38,87.89,91.06,76882864
1/19/16,92.59,92.81,89.85,90.94,56425944
1/15/16,90.51,91.93,89.72,91.38,84853912
1/14/16,92.16,94.54,90.08,93.63,67142320
1/13/16,94.38,95.2,91.54,91.63,66365888
1/12/16,94.6,94.73,92.99,94.05,52245084
1/11/16,93.11,93.2,91.58,92.7,52867028
1/8/16,92.72,93.25,91.04,91.22,75249856
1/7/16,92.84,94.21,90.73,90.74,86193712
1/6/16,94.61,96.31,93.96,94.74,72762048
1/5/16,99.49,99.59,96.35,96.63,59299176
1/4/16,96.54,99.13,95.97,99.12,71903232
12/31/15,100.68,100.7,98.62,99.03,43484912
12/30/15,102.16,102.27,100.84,100.97,26799234
12/29/15,100.63,102.96,100.54,102.31,32876222
12/28/15,101.22,101.32,99.9,100.5,28383390
12/24/15,102.55,102.55,101.56,101.64,14451646
12/23/15,100.92,102.41,100.86,102.18,34710868
12/22/15,101.05,101.35,100.15,100.89,34851188
12/21/15,100.93,101.02,99.32,100.98,50583144
12/18/15,102.47,103.04,99.55,99.76,102518400
12/17/15,105.39,105.61,102.53,102.53,47588176
12/16/15,104.5,105.36,102.36,104.75,59774788
12/15/15,105.32,106.13,103.82,103.95,56676104
12/14/15,105.54,106.01,103.29,105.83,69091088
12/11/15,108.38,108.56,106.17,106.48,49834400
12/10/15,109.18,110.02,108.68,109.3,31049644
12/9/15,110.68,110.73,108.27,108.78,49276596
12/8/15,110.57,111.58,109.95,111.24,36466856
12/7/15,111.94,112.77,110.84,111.28,34101728
12/4/15,108.47,112.19,108.3,111.99,61410040
12/3/15,109.65,109.88,107.46,108.38,44183432
12/2/15,110.13,111.12,109.21,109.4,35485936
12/1/15,111.72,111.78,109.95,110.4,37043920
11/30/15,111.01,112.35,110.78,111.3,41644012
11/27/15,111.29,111.4,110.64,110.84,13866810
11/25/15,112.16,112.18,110.94,111.05,22733216
11/24/15,110.39,112.29,110.19,111.85,45494668
11/23/15,112.21,112.65,110.4,110.78,34525052
11/20/15,112.15,112.83,111.82,112.24,36443092
11/19/15,110.68,112.67,109.85,111.75,46018296
11/18/15,108.91,110.54,108.67,110.35,49609640
11/17/15,108.12,108.24,106.62,106.96,29353512
11/16/15,104.79,107.48,104.43,107.42,40502880
11/13/15,108.38,108.73,105.63,105.69,48693124
11/12/15,109.38,109.91,108.81,108.87,34570808
11/11/15,109.49,110.47,108.39,109.24,48061312
11/10/15,109.98,111.08,109.19,109.86,62845944
11/9/15,113.8,114.6,112.95,113.44,36001264
11/6/15,113.94,114.6,113.48,113.9,35120008
11/5/15,114.64,115.43,113.07,113.77,42039784
11/4/15,115.35,116,113.94,114.29,47912736
11/3/15,113.16,115.69,113.08,114.83,48588344
11/2/15,112.3,113.69,112.05,113.53,34374744
10/30/15,113.35,113.56,111.9,111.95,52693980
10/29/15,111.2,113.07,110.8,112.92,54681616
10/28/15,109.54,111.76,108.73,111.74,91320128
10/27/15,108.11,109.18,106.79,107.31,74596744
10/26/15,110.62,110.67,107.66,108,70806704
10/23/15,109.33,111.7,108.98,111.56,63370056
10/22/15,107.11,108.2,106.89,108.2,44462848
10/21/15,106.8,108.28,106.52,106.57,45181100
10/20/15,104.31,106.96,103.82,106.58,52269680
10/19/15,103.8,104.69,103.15,104.67,31765822
10/16/15,104.72,104.92,103.55,104.03,41878080
10/15/15,103.92,105.02,103.51,104.79,40213788
10/14/15,104.26,104.48,102.64,103.25,47460572
10/13/15,103.82,105.35,103.69,104.73,35277780
10/12/15,105.61,105.63,104.4,104.55,32521622
10/9/15,103.05,105.19,102.57,105.04,56324188
10/8/15,103.23,103.23,101.37,102.58,66158892
10/7/15,104.68,104.71,102.5,103.78,49918976
10/6/15,103.64,104.68,102.83,104.28,52151428
10/5/15,102.94,104.33,102.18,103.78,55575496
10/2/15,101.19,104,100.76,103.41,61932060
10/1/15,102.18,102.7,100.53,102.66,68239872
9/30/15,103.21,104.49,101.86,103.33,70955344
9/29/15,105.7,106.34,101.05,102.17,78312448
9/28/15,106.66,107.33,105.34,105.34,55622748
9/25/15,109.08,109.32,106.82,107.46,59938280
9/24/15,106.1,108.2,105.27,107.74,53605800
9/23/15,106.45,107.47,106.14,107.1,38167804
9/22/15,106.22,106.97,105.41,106.24,53741024
9/21/15,106.49,108.08,106.48,107.93,53608456
9/18/15,105.12,107.08,104.8,106.28,79294384
9/17/15,108.35,109.13,106.53,106.72,68435792
9/16/15,108.91,109.18,108.15,109.06,39680112
9/15/15,108.61,109.17,107.19,108.93,46263672
9/14/15,109.22,109.51,107.6,108.03,62298908
9/11/15,104.73,107,104.7,107,53281296
9/10/15,103.3,106.13,102.96,105.46,67133728
9/9/15,106.57,106.82,102.84,103.19,90743128
9/8/15,104.6,105.45,103.35,105.22,58541760
9/4/15,102.09,103.47,101.66,102.37,53367584
9/3/15,105.38,105.66,103.09,103.4,56823532
9/2/15,103.27,105.24,102.24,105.24,66062008
9/1/15,103.19,104.81,100.58,100.92,82027616
8/31/15,104.95,107.3,104.92,105.64,60020840
8/28/15,105.08,106.15,104.49,106.13,56749312
8/27/15,105.14,106.09,103.07,105.79,90321760
8/26/15,100.32,102.95,98.41,102.76,103300176
8/25/15,104.09,104.09,96.96,97.19,110587512
8/24/15,88.88,101.93,86.19,96.61,173143952
8/21/15,103.45,104.83,98.97,99.08,136925152
8/20/15,106.87,107.13,104.58,105.53,73120720
8/19/15,108.77,109.16,107.44,107.74,51542492
8/18/15,109.07,110.02,108.68,109.14,36891152
8/17/15,108.71,110.22,108.2,109.76,43641624
8/14/15,107.1,108.96,106.81,108.63,45824272
8/13/15,108.71,109.05,107.3,107.88,51808580
8/12/15,105.42,108.13,102.7,107.96,108542328
8/11/15,110.37,110.71,106.17,106.32,103629168
8/10/15,109.17,112.41,109.17,112.16,58657008
8/7/15,107.34,108.91,107.27,108.22,41277968
8/6/15,108.64,109.14,106.91,107.86,56470316
8/5/15,105.34,109.53,104.55,107.62,106489168
8/4/15,109.51,109.77,105.62,106.91,133109160
8/3/15,113.31,114.31,109.6,110.46,75032592
7/31/15,114.34,114.38,112.76,113.13,45983912
7/30/15,114.08,114.31,113.51,114.12,36058316
7/29/15,114.85,115.18,114.03,114.7,39686192
7/28/15,115.07,115.56,114.29,115.07,36047408
7/27/15,114.79,115.28,113.89,114.5,47667992
7/24/15,116.87,117.27,115.55,116.11,45209072
7/23/15,117.7,118.53,116.63,116.73,54684784
7/22/15,113.77,117.04,113.77,116.78,123793328
7/21/15,123.9,123.96,121.54,121.94,82303016
7/20/15,122.14,124.01,121.89,123.17,63156460
7/17/15,120.38,120.88,119.66,120.88,49500672
7/16/15,119.13,119.91,118.77,119.85,38839956
7/15/15,117.25,118.58,117.12,118.27,36080760
7/14/15,117.55,117.85,116.61,117.14,34063772
7/13/15,116.6,117.28,115.94,117.19,44435120
7/10/15,113.72,115.5,113.04,114.97,65788084
7/9/15,115.5,115.7,111.19,111.98,84274488
7/8/15,116.09,116.24,114.28,114.31,65152384
7/7/15,117.41,117.65,115.43,117.22,50339288
7/6/15,116.52,117.72,116.44,117.51,30088134
7/2/15,117.91,118.15,117.29,117.92,29177270
7/1/15,118.35,118.39,117.5,118.07,32423930
6/30/15,117.11,117.62,116.45,116.97,47577004
6/29/15,117,117.95,116.09,116.14,52713940
6/26/15,119.07,119.36,117.98,118.21,47251208
6/25/15,120.18,120.49,118.91,118.91,34246012
6/24/15,118.64,121.05,118.55,119.48,59275568
6/23/15,118.89,119.01,118.33,118.47,32456152
6/22/15,118.9,119.43,118.52,119.01,36499100
6/19/15,119.1,119.21,117.88,118.07,58670848
6/18/15,118.66,119.66,118.65,119.26,37965820
6/17/15,119.11,119.26,118.2,118.72,35296800
6/16/15,118.47,119.23,117.85,119,33769964
6/15/15,117.6,118.66,117.24,118.37,47167680
6/12/15,119.55,119.68,118.54,118.6,39551724
6/11/15,120.47,121.41,119.82,119.92,37948304
6/10/15,119.3,120.62,119.23,120.19,41911776
6/9/15,118.16,119.45,117.15,118.83,60127552
6/8/15,120.21,120.5,118.28,119.19,56481180
6/5/15,120.77,120.95,119.71,119.98,38201264
6/4/15,120.85,121.78,120.22,120.64,41228604
6/3/15,121.85,122.12,121.15,121.35,33222476
6/2/15,121.11,121.85,120.61,121.2,36100520
6/1/15,122.36,122.54,121.29,121.74,34433336
5/29/15,122.39,122.59,121.15,121.5,54561472
5/28/15,122.97,123.06,122.26,122.9,32954160
5/27/15,121.56,123.35,121.29,123.15,49145256
5/26/15,123.66,123.95,120.42,120.88,75806320
5/22/15,122.73,124.01,122.54,123.61,48890836
5/21/15,121.3,122.76,121.08,122.54,42601364
5/20/15,121.24,122.15,120.62,121.29,39089244
5/19/15,121.88,122.06,120.9,121.3,47858532
5/18/15,119.73,121.91,119.71,121.42,54559828
5/15/15,120.37,120.76,119.57,120.09,40969028
5/14/15,118.82,120.26,118.59,120.26,48469956
5/13/15,117.65,118.62,117.39,117.52,37201312
5/12/15,117.14,118.33,116.41,117.38,51640180
5/11/15,118.81,118.96,117.16,117.81,45073352
5/8/15,118.14,119.02,117.61,119.02,59564576
5/7/15,116.36,117.58,115.66,116.82,47116160
5/6/15,117.54,117.72,114.57,116.1,77677192
5/5/15,119.02,119.29,116.82,116.83,53052556
5/4/15,120.27,121.26,119.12,119.53,54901176
5/1/15,117.11,120.86,116.37,119.76,63002960
4/30/15,118.41,118.77,115.7,116.23,89421112
4/29/15,120.88,122.21,119.16,119.47,68035088
4/28/15,124.87,124.95,120.34,121.25,127846816
4/27/15,122.88,123.64,121.8,123.2,103218400
4/24/15,121.19,121.32,120.02,120.99,47648652
4/23/15,119.16,121.12,119.01,120.43,49115348
4/22/15,117.94,119.69,117.32,119.45,40476724
4/21/15,118.97,119.06,117.64,117.86,34846824
4/20/15,116.62,118.99,116.25,118.51,50610784
4/17/15,116.6,117.15,115.59,115.86,55504264
4/16/15,117.28,118.04,117.12,117.18,30465724
4/15/15,117.4,118.07,117.03,117.74,31147968
4/14/15,117.95,118.22,116.94,117.3,27446298
4/13/15,119.22,119.41,117.59,117.81,39037112
4/10/15,116.97,118.14,116.33,118.04,43222408
4/9/15,116.88,117.56,115.78,117.54,34911292
4/8/15,116.88,117.39,116.06,116.65,40156864
4/7/15,118.54,118.99,117,117.03,37599944
4/6/15,115.6,118.42,115.47,118.27,39774692
4/2/15,116.12,116.61,115.34,116.39,34656712
4/1/15,115.92,116.2,114.33,115.39,43674740
3/31/15,117.1,117.47,115.49,115.56,45252848
3/30/15,115.21,117.39,115.16,117.36,50595880
3/27/15,115.69,115.81,114.15,114.47,42516592
3/26/15,114.01,115.98,113.86,115.39,51051672
3/25/15,117.52,117.78,114.59,114.59,55495480
3/24/15,118.16,118.91,117.54,117.66,35306276
3/23/15,118.06,118.74,117.5,118.14,40529888
3/20/15,119.11,119.25,116.24,116.93,73825184
3/19/15,119.57,120.03,118.32,118.41,49195144
3/18/15,117.95,119.95,117.36,119.31,70131480
3/17/15,116.93,118.25,116.69,117.99,54869732
3/16/15,115.05,116.04,114.11,116.04,38578256
3/13/15,115.53,116.46,113.84,114.78,55723240
3/12/15,113.59,116,112.96,115.58,51949680
3/11/15,115.86,115.88,113.41,113.53,74124104
3/10/15,117.4,118.15,114.98,115.64,74037568
3/9/15,118.84,120.34,116.15,118.08,95220840
3/6/15,119.25,120.15,117.26,117.58,78301976
3/5/15,119.42,119.57,116.8,117.4,60756440
3/4/15,119.9,120.33,119.17,119.38,34042800
3/3/15,119.77,120.29,118.96,120.14,40660924
3/2/15,120.04,120.99,119.16,119.89,51734616
2/27/15,120.73,121.26,119.1,119.3,66699012
2/26/15,119.61,121.54,117.59,121.12,98190424
2/25/15,122.18,122.22,119.02,119.61,80315280
2/24/15,123.47,124.08,121.82,122.75,74430960
2/23/15,120.75,123.52,120.42,123.52,79045656
2/20/15,119.45,120.27,118.92,120.27,52641808
2/19/15,119.32,119.83,119.18,119.3,40164480
2/18/15,118.53,119.6,118.37,119.54,48246732
2/17/15,118.4,119.69,117.87,118.72,67863976
