Day,Date,Open,High,Low,Close,Volume
Tue,7/17/18,274.4,276.8,274.34,276.37,53092072
Mon,7/16/18,275.55,275.71,274.76,275.25,48916536
Fri,7/13/18,275.09,275.84,274.58,275.5,48950964
Thu,7/12/18,274.21,275.34,273.54,275.28,61017176
Wed,7/11/18,273.1,273.97,272.48,272.81,78198544
Tue,7/10/18,274.34,274.93,274.01,274.82,52738224
Mon,7/9/18,272.5,273.89,272.46,273.84,51300768
Fri,7/6/18,269.14,271.81,268.73,271.39,67480728
Thu,7/5/18,268.19,269.18,267,269.12,57770928
Tue,7/3/18,268.88,268.99,266.46,266.94,42813296
Mon,7/2/18,265.57,268.06,265.3,267.88,64498184
Fri,6/29/18,268.14,269.66,267.18,267.31,99041160
Thu,6/28/18,265.35,267.78,264.56,266.93,77788320
Wed,6/27/18,268.28,269.86,265.24,265.41,106670936
Tue,6/26/18,267.67,268.57,266.83,267.63,69702744
Mon,6/25/18,269.44,269.61,265.16,267.04,139900464
Fri,6/22/18,271.63,271.75,270.48,270.72,57452352
Thu,6/21/18,271.92,271.94,269.68,270.23,72116240
Wed,6/20/18,272.23,272.67,271.56,271.93,54583876
Tue,6/19/18,269.99,271.72,269.53,271.47,98979272
Mon,6/18/18,271.46,272.65,270.93,272.51,53703088
Fri,6/15/18,272.55,273.45,271.32,273.08,121823464
Thu,6/14/18,273.7,274.01,272.77,273.43,78593280
Wed,6/13/18,273.88,274.16,272.51,272.74,80604544
Tue,6/12/18,273.72,274.01,272.9,273.61,73732176
Mon,6/11/18,273.14,274.05,273.01,273.26,60035000
Fri,6/8/18,271.58,272.95,271.4,272.9,73539200
Thu,6/7/18,272.66,272.98,271.08,272.09,74384976
Wed,6/6/18,270.54,272.24,269.86,272.12,63949188
Tue,6/5/18,269.82,270.29,268.96,269.86,52127032
Mon,6/4/18,269.31,269.95,269.04,269.67,46265616
Fri,6/1/18,267.23,268.73,267.15,268.39,72640792
Thu,5/31/18,266.97,267.3,265.11,265.78,95334184
Wed,5/30/18,265.35,267.91,265.27,267.42,71030176
Tue,5/29/18,265.17,266.01,262.66,263.9,118157184
Fri,5/25/18,266.97,267.67,266.41,266.97,57468400
Thu,5/24/18,267.72,268.02,265.63,267.61,77519040
Wed,5/23/18,266.01,268.19,265.83,268.16,65949220
Tue,5/22/18,268.75,269.03,267.06,267.42,53993880
Mon,5/21/18,267.81,268.77,266.19,268.17,59151548
